Hourly Obs

Month/Year: 02/2010
Station Location: CONCORD MUNICIPAL AIRPORT (14745)
Lat: 43.195
Lon: -71.501
Elev: 346 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14745,20101005,1051,11,OVC036, ,10.00, , , ,61, ,16.1, ,54, ,12.0, ,47, ,8.3, , 60, , 9, ,060, ,18, ,29.75, , , , , ,30.12, ,AA, , , ,30.12, 
14745,20101005,1151,11,OVC036, ,10.00, , , ,63, ,17.2, ,54, ,12.4, ,47, ,8.3, , 56, , 7, ,VR , , , ,29.73, , , , , ,30.10, ,AA, , , ,30.10, 
14745,20101005,1251,11,OVC036, ,10.00, , , ,64, ,17.8, ,55, ,12.7, ,47, ,8.3, , 54, , 9, ,090, , , ,29.71, ,8, ,017, ,30.08, ,AA, , , ,30.08, 
14745,20101005,1351,11,OVC036, ,10.00, , , ,64, ,17.8, ,55, ,12.7, ,47, ,8.3, , 54, , 7, ,090, , , ,29.70, , , , , ,30.07, ,AA, , , ,30.07, 
14745,20101005,1451,11,OVC034, ,10.00, , , ,63, ,17.2, ,54, ,11.9, ,45, ,7.2, , 52, , 7, ,100, , , ,29.69, , , , , ,30.06, ,AA, , , ,30.06, 
14745,20101005,1551,11,OVC032, , 9.00, ,-RA, ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, , 62, , 8, ,090, ,17, ,29.69, ,5, ,005, ,30.06, ,AA, ,  T, ,30.06, 
14745,20101005,1651,11,OVC034, ,10.00, , , ,60, ,15.6, ,53, ,11.5, ,46, ,7.8, , 60, , 3, ,090, , , ,29.70, , , , , ,30.07, ,AA, , , ,30.07, 
14745,20101005,1751,11,OVC038, ,10.00, , , ,59, ,15.0, ,52, ,11.2, ,46, ,7.8, , 62, , 7, ,060, , , ,29.72, , , , , ,30.09, ,AA, ,  T, ,30.09, 
14745,20101005,1851,11,OVC038, ,10.00, , , ,58, ,14.4, ,52, ,11.2, ,47, ,8.3, , 67, , 0, ,000, , , ,29.73, ,3, ,014, ,30.11, ,AA, ,  T, ,30.10, 
14745,20101005,1951,11,OVC038, ,10.00, , , ,58, ,14.4, ,52, ,11.0, ,46, ,7.8, , 65, , 3, ,120, , , ,29.74, , , , , ,30.11, ,AA, , , ,30.11, 
14745,20101005,2051,11,OVC038, , 8.00, ,-RA, ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, , 3, ,070, , , ,29.75, , , , , ,30.13, ,AA, ,  T, ,30.12, 
14745,20101005,2151,11,OVC034, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, , 3, ,040, , , ,29.75, ,0, ,006, ,30.12, ,AA, ,  T, ,30.12, 
14745,20101005,2251,11,OVC032, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, , 8, ,030, , , ,29.74, , , , , ,30.11, ,AA, , , ,30.11, 
14745,20101005,2351,11,OVC034, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, , 5, ,090, , , ,29.75, , , , , ,30.12, ,AA, , , ,30.12, 
14745,20101006,0051,11,OVC036, ,10.00, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10.0, , 80, , 0, ,000, , , ,29.75, ,5, ,001, ,30.12, ,AA, , , ,30.12, 
14745,20101006,0151,11,OVC034, ,10.00, , , ,56, ,13.3, ,52, ,11.0, ,48, ,8.9, , 75, , 0, ,000, , , ,29.74, , , , , ,30.11, ,AA, , , ,30.11, 
14745,20101006,0251,11,OVC032, ,10.00, , , ,57, ,13.9, ,51, ,10.4, ,45, ,7.2, , 64, , 8, ,070, , , ,29.73, , , , , ,30.11, ,AA, , , ,30.10, 
14745,20101006,0351,11,OVC034, , 9.00, ,-RA, ,55, ,12.8, ,50, ,10.2, ,46, ,7.8, , 72, , 9, ,070, , , ,29.73, ,6, ,008, ,30.10, ,AA, ,  T, ,30.10, 
14745,20101006,0451,11,OVC032, ,10.00, , , ,57, ,13.9, ,50, ,9.9, ,43, ,6.1, , 60, , 0, ,000, , , ,29.72, , , , , ,30.09, ,AA, ,  T, ,30.09, 
14745,20101006,0533,11,OVC029, ,10.00, , , ,57, ,14.0, ,51, ,10.4, ,45, ,7.0, , 64, , 8, ,070, ,24, ,29.70, , , , , ,M, ,SP, , , ,30.07, 
14745,20101006,0551,11,OVC025, ,10.00, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, , 67, ,15, ,060, ,21, ,29.71, , , , , ,30.08, ,AA, , , ,30.08, 
14745,20101006,0644,11,SCT018 OVC036, ,10.00, , , ,54, ,12.0, ,50, ,9.9, ,46, ,8.0, , 75, , 7, ,050, , , ,29.72, , , , , ,M, ,SP, , , ,30.09, 
14745,20101006,0651,11,FEW018 OVC036, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, , 6, ,030, , , ,29.71, ,5, ,004, ,30.08, ,AA, , , ,30.08, 
14745,20101006,0751,11,OVC030, ,10.00, ,-RA, ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, , 80, , 6, ,040, , , ,29.70, , , , , ,30.07, ,AA, ,  T, ,30.07, 
14745,20101006,0758,11,OVC028, ,10.00, ,-RA, ,54, ,12.0, ,51, ,10.5, ,48, ,9.0, , 80, , 8, ,040, , , ,29.70, , , , , ,M, ,SP, , , ,30.07, 
14745,20101006,0851,11,OVC022, ,10.00, ,-RA, ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, , 80, , 7, ,030, , , ,29.70, , , , , ,30.07, ,AA, ,  T, ,30.07, 
14745,20101006,0951,11,OVC018, , 5.00, ,RA BR, ,52, ,11.1, ,50, ,10.2, ,49, ,9.4, , 90, , 7, ,040, , , ,29.69, ,7, ,007, ,30.06, ,AA, ,0.09,s,30.06, 
14745,20101006,1044,11,FEW008 BKN014 OVC026, , 9.00, ,-RA, ,52, ,11.0, ,51, ,10.5, ,50, ,10.0, , 93, ,16, ,030, ,23, ,29.57, , , , , ,M, ,SP, , , ,29.94,s
14745,20101006,1051,11,BKN010 BKN015 OVC028, , 9.00, ,-RA, ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, , 93, ,17, ,040, ,26, ,29.57, , , , , ,29.94, ,AA, ,0.06, ,29.94, 
14745,20101006,1057,11,BKN009 BKN015 OVC028, , 8.00, ,-RA, ,54, ,12.0, ,53, ,11.6, ,52, ,11.0, , 93, ,10, ,030, ,23, ,29.57, , , , , ,M, ,SP, , , ,29.94, 
14745,20101006,1122,11,OVC011, ,10.00, ,-RA, ,54, ,12.0, ,52, ,11.0, ,50, ,10.0, , 86, ,15, ,050, ,26, ,29.56, , , , , ,M, ,SP, , , ,29.93, 
14745,20101006,1151,11,OVC013, , 8.00, ,-RA, ,53, ,11.7, ,51, ,10.7, ,50, ,10.0, , 90, ,10, ,060, ,24, ,29.54, , , , , ,29.91, ,AA, ,0.02, ,29.91, 
14745,20101006,1218,11,OVC015, , 9.00, ,-RA, ,54, ,12.0, ,52, ,11.0, ,50, ,10.0, , 86, ,15, ,060, ,26, ,29.51, , , , , ,M, ,SP, , , ,29.88, 
14745,20101006,1249,11,OVC013, ,10.00, ,-RA, ,54, ,12.0, ,52, ,11.0, ,50, ,10.0, , 86, ,10, ,070, ,23, ,29.47, , , , , ,M, ,SP, , , ,29.84, 
14745,20101006,1251,11,OVC013, ,10.00, ,-RA, ,53, ,11.7, ,51, ,10.7, ,50, ,10.0, , 90, ,11, ,070, ,23, ,29.47, ,6, ,075, ,29.84, ,AA, ,0.03, ,29.84, 
14745,20101006,1313,11,OVC015, ,10.00, , , ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, ,15, ,060, ,23, ,29.48, , , , , ,M, ,SP, , , ,29.85, 
14745,20101006,1344,11,OVC017, , 1.50, ,+RA BR, ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, ,16, ,050, ,23, ,29.46, , , , , ,M, ,SP, , , ,29.83, 
14745,20101006,1349,11,BKN019 BKN024 OVC028, , 1.00, ,+RA BR, ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, ,17, ,050, ,25, ,29.47, , , , , ,M, ,SP, , , ,29.84, 
14745,20101006,1351,11,BKN019 BKN024 OVC028, , 1.00, ,+RA BR, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,18, ,060, ,28, ,29.46, , , , , ,29.84, ,AA, ,0.08, ,29.83, 
14745,20101006,1406,11,BKN019 OVC028, , 2.00, ,-RA BR, ,50, ,10.0, ,48, ,8.8, ,46, ,8.0, , 86, ,13, ,050, ,18, ,29.46, , , , , ,M, ,SP, , , ,29.83, 
14745,20101006,1424,11,BKN014 OVC019, , 3.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 5, ,VR , , , ,29.45, , , , , ,M, ,SP, , , ,29.82, 
14745,20101006,1451,11,OVC014, , 2.00, ,RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 0, ,000, , , ,29.46, , , , , ,29.83, ,AA, ,0.11, ,29.83, 
14745,20101006,1453,11,OVC014, , 1.25, ,+RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 0, ,000, , , ,29.46, , , , , ,M, ,SP, , , ,29.83, 
14745,20101006,1523,11,BKN008 OVC014, , 1.00, ,+RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 5, ,300, , , ,29.44, , , , , ,M, ,SP, , , ,29.81, 
14745,20101006,1528,11,SCT008 OVC014, , 0.75, ,+RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 3, ,320, , , ,29.44, , , , , ,M, ,SP, , , ,29.81, 
14745,20101006,1539,11,SCT008 BKN014 OVC021, , 1.00, ,+RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 5, ,310, , , ,29.43, , , , , ,M, ,SP, , , ,29.80, 
14745,20101006,1551,11,FEW008 BKN014 OVC021, , 1.25, ,+RA BR, ,50, ,10.0, ,49, ,9.7, ,49, ,9.4, , 96, , 5, ,330, , , ,29.43, ,8, ,014, ,29.80, ,AA, ,0.26, ,29.80, 
14745,20101006,1603,11,FEW005 BKN016 OVC021, , 1.50, ,RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 7, ,310, , , ,29.43, , , , , ,M, ,SP, , , ,29.80, 
14745,20101006,1610,11,FEW006 BKN013 OVC023, , 1.25, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 7, ,310, , , ,29.43, , , , , ,M, ,SP, , , ,29.80, 
14745,20101006,1614,11,FEW010 BKN015 OVC021, , 1.50, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 6, ,300, , , ,29.43, , , , , ,M, ,SP, , , ,29.80, 
14745,20101006,1628,11,FEW008 BKN015 OVC024, , 1.25, ,RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 6, ,320, , , ,29.42, , , , , ,M, ,SP, , , ,29.79, 
14745,20101006,1637,11,SCT008 BKN014 OVC024, , 1.50, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 7, ,320, , , ,29.42, , , , , ,M, ,SP, , , ,29.79, 
14745,20101006,1651,11,FEW008 BKN014 OVC024, , 1.75, ,-RA BR, ,50, ,10.0, ,49, ,9.7, ,49, ,9.4, , 96, , 6, ,350, , , ,29.41, , , , , ,29.78, ,AA, ,0.08, ,29.78, 
14745,20101006,1658,11,FEW008 BKN016 OVC022, , 1.75, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 6, ,340, , , ,29.40, , , , , ,M, ,SP, , , ,29.77, 
14745,20101006,1720,11,BKN014 OVC021, , 2.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 7, ,010, , , ,29.39, , , , , ,M, ,SP, , , ,29.76, 
14745,20101006,1733,11,BKN014 OVC020, , 3.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 8, ,350, , , ,29.38, , , , , ,M, ,SP, , , ,29.75, 
14745,20101006,1740,11,OVC014, , 2.50, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 6, ,340, , , ,29.38, , , , , ,M, ,SP, , , ,29.75, 
14745,20101006,1749,11,BKN014 OVC020, , 3.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 7, ,010, , , ,29.37, , , , , ,M, ,SP, , , ,29.74, 
14745,20101006,1751,11,OVC016, , 3.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 9, ,020, , , ,29.37, , , , , ,29.75, ,AA, ,0.03, ,29.74, 
14745,20101006,1753,11,BKN014 OVC019, , 2.50, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 8, ,010, , , ,29.37, , , , , ,M, ,SP, , , ,29.74, 
14745,20101006,1756,11,FEW009 BKN015 OVC020, , 2.50, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 6, ,360, , , ,29.37, , , , , ,M, ,SP, , , ,29.74, 
14745,20101006,1811,11,BKN012 OVC018, , 3.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 7, ,350, , , ,29.37, , , , , ,M, ,SP, , , ,29.74, 
14745,20101006,1851,11,OVC012, , 5.00, ,-RA BR, ,50, ,10.0, ,49, ,9.7, ,49, ,9.4, , 96, , 6, ,360, , , ,29.35, ,8, ,027, ,29.72, ,AA, ,0.02, ,29.72, 
14745,20101006,1951,11,OVC010, ,10.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 3, ,010, , , ,29.31, , , , , ,29.69, ,AA, ,  T, ,29.68, 
14745,20101006,2018,11,OVC008, ,10.00, , , ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, , 5, ,310, , , ,29.30, , , , , ,M, ,SP, , , ,29.67, 
14745,20101006,2025,11,OVC010, ,10.00, , , ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, , 5, ,340, , , ,29.30, , , , , ,M, ,SP, , , ,29.67, 
14745,20101006,2051,11,OVC012, ,10.00, , , ,51, ,10.6, ,50, ,9.9, ,49, ,9.4, , 93, , 3, ,340, , , ,29.27, , , , , ,29.65, ,AA, ,  T, ,29.64, 
14745,20101006,2151,11,OVC012, ,10.00, , , ,51, ,10.6, ,50, ,10.2, ,50, ,10.0, , 96, , 0, ,000, , , ,29.26, ,6, ,030, ,29.63, ,AA, , , ,29.63, 
14745,20101006,2251,11,OVC012, ,10.00, , , ,50, ,10.0, ,50, ,10.0, ,50, ,10.0, ,100, , 3, ,290, , , ,29.22, , , , , ,29.60, ,AA, ,  T, ,29.59, 
14745,20101006,2351,11,BKN012 OVC017, , 4.00, ,-RA BR, ,50, ,10.0, ,50, ,10.0, ,50, ,10.0, ,100, , 5, ,210, , , ,29.21, , , , , ,29.58, ,AA, ,0.02, ,29.58, 
14745,20101007,0011,11,FEW002 OVC012, ,10.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 3, ,220, , , ,29.20, , , , , ,M, ,SP, , , ,29.57, 
14745,20101007,0042,11,FEW002 BKN012 OVC018, , 2.50, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 3, ,260, , , ,29.19, , , , , ,M, ,SP, , , ,29.56, 
14745,20101007,0049,11,SCT002 BKN012 OVC018, , 4.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 5, ,250, , , ,29.19, , , , , ,M, ,SP, , , ,29.56, 
14745,20101007,0051,11,SCT002 BKN012 OVC018, , 4.00, ,BR, ,50, ,10.0, ,49, ,9.7, ,49, ,9.4, , 96, , 3, ,260, , , ,29.19, ,6, ,012, ,29.56, ,AA, ,0.02, ,29.56, 
14745,20101007,0101,11,BKN004 BKN009 OVC015, , 3.00, ,-RA BR, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 3, ,260, , , ,29.19, , , , , ,M, ,SP, , , ,29.56, 
14745,20101007,0151,11,BKN004 OVC009, , 3.00, ,-RA BR, ,50, ,10.0, ,49, ,9.7, ,49, ,9.4, , 96, , 3, ,250, , , ,29.17, , , , , ,29.54, ,AA, ,0.01, ,29.54, 
14745,20101007,0251,11,BKN004 BKN016 OVC022, , 9.00, ,-RA, ,50, ,10.0, ,49, ,9.7, ,49, ,9.4, , 96, , 5, ,200, , , ,29.15, , , , , ,29.52, ,AA, ,0.03, ,29.52, 
14745,20101007,0301,11,FEW004 SCT008 OVC019, ,10.00, ,-RA, ,50, ,10.0, ,49, ,9.4, ,48, ,9.0, , 93, , 5, ,200, , , ,29.15, , , , , ,M, ,SP, , , ,29.52, 
14745,20101007,0351,11,BKN027 OVC035, ,10.00, ,-RA, ,50, ,10.0, ,49, ,9.7, ,49, ,9.4, , 96, , 5, ,230, , , ,29.13, ,8, ,021, ,29.50, ,AA, ,  T, ,29.50, 
14745,20101007,0446,11,FEW024 OVC031, ,10.00, ,-RA, ,48, ,9.0, ,48, ,8.8, ,48, ,9.0, ,100, , 5, ,220, , , ,29.11, , , , , ,M, ,SP, , , ,29.48, 
14745,20101007,0451,11,FEW024 OVC031, ,10.00, ,-RA, ,49, ,9.4, ,48, ,9.1, ,48, ,8.9, , 96, , 5, ,230, , , ,29.11, , , , , ,29.48, ,AA, ,0.01, ,29.48, 
14745,20101007,0551,11,FEW021, ,10.00, , , ,48, ,8.9, ,47, ,8.6, ,47, ,8.3, , 96, , 3, ,250, , , ,29.09, , , , , ,29.46, ,AA, , , ,29.46, 
14745,20101007,0651,11,BKN034 OVC050, ,10.00, , , ,49, ,9.4, ,48, ,9.1, ,48, ,8.9, , 96, , 5, ,180, , , ,29.09, ,5, ,005, ,29.47, ,AA, , , ,29.46, 
14745,20101007,0721,11,OVC028, ,10.00, , , ,48, ,9.0, ,48, ,8.8, ,48, ,9.0, ,100, , 3, ,200, , , ,29.09, , , , , ,M, ,SP, , , ,29.46, 
14745,20101007,0751,11,BKN026 OVC047, ,10.00, , , ,50, ,10.0, ,49, ,9.4, ,48, ,8.9, , 93, , 3, ,200, , , ,29.10, , , , , ,29.47, ,AA, , , ,29.47, 
14745,20101007,0825,11,SCT026 OVC065, ,10.00, , , ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, , 6, ,220, , , ,29.10, , , , , ,M, ,SP, , , ,29.47, 
14745,20101007,0846,11,BKN026 OVC065, ,10.00, , , ,52, ,11.0, ,50, ,9.9, ,48, ,9.0, , 86, , 3, ,210, , , ,29.09, , , , , ,M, ,SP, , , ,29.46, 
14745,20101007,0851,11,BKN026 OVC033, ,10.00, , , ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, , 93, , 5, ,220, , , ,29.10, , , , , ,29.47, ,AA, , , ,29.47, 
14745,20101007,0905,11,BKN030 OVC060, ,10.00, , , ,54, ,12.0, ,52, ,11.0, ,50, ,10.0, , 86, , 5, ,220, , , ,29.10, , , , , ,M, ,SP, , , ,29.47, 
14745,20101007,0927,11,FEW015 BKN022 OVC060, ,10.00, , , ,54, ,12.0, ,52, ,11.0, ,50, ,10.0, , 86, , 5, ,260, , , ,29.09, , , , , ,M, ,SP, , , ,29.46, 
14745,20101007,0951,11,BKN021 BKN028 OVC060, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, , 8, ,260, , , ,29.09, ,8, ,002, ,29.46, ,AA, , , ,29.46, 
14745,20101007,1008,11,FEW022 SCT032 BKN065, ,10.00, , , ,59, ,15.0, ,54, ,12.2, ,50, ,10.0, , 72, ,13, ,280, ,16, ,29.08, , , , , ,M, ,SP, , , ,29.45, 
14745,20101007,1036,11,BKN026 BKN035 OVC070, ,10.00, , , ,55, ,13.0, ,50, ,10.2, ,46, ,8.0, , 72, ,13, ,270, ,18, ,29.09, , , , , ,M, ,SP, , , ,29.46, 
14745,20101007,1051,11,SCT026 OVC034, ,10.00, , , ,56, ,13.3, ,52, ,10.9, ,48, ,8.9, , 75, ,13, ,290, ,18, ,29.09, , , , , ,29.47, ,AA, ,  T, ,29.46, 
14745,20101007,1151,11,FEW027 BKN034 OVC110, ,10.00, , , ,57, ,13.9, ,52, ,10.9, ,47, ,8.3, , 69, ,10, ,290, , , ,29.09, , , , , ,29.46, ,AA, ,  T, ,29.46, 
14745,20101007,1251,11,BKN033 BKN042 BKN095, ,10.00, , , ,59, ,15.0, ,52, ,11.2, ,46, ,7.8, , 62, ,14, ,280, ,25, ,29.09, ,3, ,001, ,29.46, ,AA, , , ,29.46, 
14745,20101007,1351,11,SCT042 SCT050 SCT065, ,10.00, , , ,62, ,16.7, ,53, ,11.7, ,45, ,7.2, , 54, ,14, ,280, ,29, ,29.11, , , , , ,29.48, ,AA, , , ,29.48, 
14745,20101007,1451,11,BKN048 BKN065, ,10.00, , , ,63, ,17.2, ,52, ,11.2, ,42, ,5.6, , 46, ,16, ,330, ,26, ,29.13, , , , , ,29.50, ,AA, , , ,29.50, 
14745,20101007,1551,11,CLR, ,10.00, , , ,61, ,16.1, ,50, ,10.0, ,39, ,3.9, , 44, ,17, ,290, ,30, ,29.16, ,3, ,022, ,29.53, ,AA, , , ,29.53, 
14745,20101007,1651,11,CLR, ,10.00, , , ,59, ,15.0, ,49, ,9.5, ,39, ,3.9, , 48, , 7, ,290, ,16, ,29.19, , , , , ,29.56, ,AA, , , ,29.56, 
14745,20101007,1751,11,CLR, ,10.00, , , ,56, ,13.3, ,48, ,8.7, ,39, ,3.9, , 53, , 6, ,260, , , ,29.21, , , , , ,29.58, ,AA, , , ,29.58, 
14745,20101007,1851,11,SCT080, ,10.00, , , ,56, ,13.3, ,48, ,8.9, ,40, ,4.4, , 55, , 7, ,270, , , ,29.24, ,3, ,026, ,29.61, ,AA, , , ,29.61, 
14745,20101007,1951,11,FEW070 SCT100, ,10.00, , , ,57, ,13.9, ,48, ,9.0, ,39, ,3.9, , 51, ,10, ,280, , , ,29.27, , , , , ,29.64, ,AA, , , ,29.64, 
14745,20101007,2051,11,CLR, ,10.00, , , ,55, ,12.8, ,47, ,8.4, ,39, ,3.9, , 55, ,10, ,290, , , ,29.29, , , , , ,29.67, ,AA, , , ,29.66, 
14745,20101007,2151,11,CLR, ,10.00, , , ,54, ,12.2, ,47, ,8.2, ,39, ,3.9, , 57, , 9, ,290, , , ,29.33, ,3, ,030, ,29.70, ,AA, , , ,29.70, 
14745,20101007,2251,11,CLR, ,10.00, , , ,53, ,11.7, ,46, ,7.9, ,39, ,3.9, , 59, , 7, ,270, , , ,29.34, , , , , ,29.71, ,AA, , , ,29.71, 
14745,20101007,2351,11,CLR, ,10.00, , , ,52, ,11.1, ,45, ,7.2, ,37, ,2.8, , 57, , 6, ,300, , , ,29.34, , , , , ,29.71, ,AA, , , ,29.71, 
14745,20101008,0051,11,CLR, ,10.00, , , ,53, ,11.7, ,45, ,7.0, ,35, ,1.7, , 51, , 7, ,260, , , ,29.35, ,2, ,009, ,29.72, ,AA, , , ,29.72, 
14745,20101008,0151,11,CLR, ,10.00, , , ,53, ,11.7, ,45, ,7.0, ,35, ,1.7, , 51, , 9, ,250, , , ,29.36, , , , , ,29.72, ,AA, , , ,29.73, 
14745,20101008,0251,11,CLR, ,10.00, , , ,48, ,8.9, ,43, ,5.8, ,36, ,2.2, , 63, , 5, ,220, , , ,29.36, , , , , ,29.73, ,AA, , , ,29.73, 
14745,20101008,0351,11,CLR, ,10.00, , , ,45, ,7.2, ,41, ,5.0, ,36, ,2.2, , 71, , 5, ,240, , , ,29.37, ,3, ,006, ,29.74, ,AA, , , ,29.74, 
14745,20101008,0451,11,CLR, ,10.00, , , ,39, ,3.9, ,38, ,3.1, ,36, ,2.2, , 89, , 5, ,140, , , ,29.39, , , , , ,29.76, ,AA, , , ,29.76, 
14745,20101008,0551,11,CLR, ,10.00, , , ,45, ,7.2, ,41, ,5.2, ,37, ,2.8, , 74, , 6, ,210, , , ,29.40, , , , , ,29.78, ,AA, , , ,29.77, 
14745,20101008,0651,11,CLR, ,10.00, , , ,47, ,8.3, ,43, ,6.0, ,38, ,3.3, , 71, , 3, ,180, , , ,29.41, ,1, ,013, ,29.78, ,AA, , , ,29.78, 
14745,20101008,0751,11,CLR, ,10.00, , , ,54, ,12.2, ,47, ,8.2, ,39, ,3.9, , 57, , 5, ,VR , , , ,29.41, , , , , ,29.78, ,AA, , , ,29.78, 
14745,20101008,0851,11,CLR, ,10.00, , , ,59, ,15.0, ,50, ,9.7, ,40, ,4.4, , 50, ,11, ,250, ,18, ,29.41, , , , , ,29.78, ,AA, , , ,29.78, 
14745,20101008,0951,11,CLR, ,10.00, , , ,63, ,17.2, ,52, ,11.0, ,41, ,5.0, , 45, , 9, ,240, ,17, ,29.38, ,8, ,009, ,29.75, ,AA, , , ,29.75, 
14745,20101008,1051,11,CLR, ,10.00, , , ,65, ,18.3, ,52, ,11.2, ,40, ,4.4, , 40, ,11, ,250, ,20, ,29.35, , , , , ,29.72, ,AA, , , ,29.72, 
14745,20101008,1151,11,CLR, ,10.00, , , ,69, ,20.6, ,53, ,11.8, ,38, ,3.3, , 32, ,18, ,260, ,28, ,29.32, , , , , ,29.69, ,AA, , , ,29.69, 
14745,20101008,1251,11,CLR, ,10.00, , , ,72, ,22.2, ,55, ,12.5, ,38, ,3.3, , 29, ,16, ,280, ,26, ,29.28, ,8, ,034, ,29.65, ,AA, , , ,29.65, 
14745,20101008,1351,11,CLR, ,10.00, , , ,72, ,22.2, ,55, ,12.9, ,40, ,4.4, , 31, ,15, ,280, ,26, ,29.26, , , , , ,29.63, ,AA, , , ,29.63, 
14745,20101008,1451,11,CLR, ,10.00, , , ,73, ,22.8, ,56, ,13.3, ,41, ,5.0, , 32, ,10, ,280, ,26, ,29.26, , , , , ,29.63, ,AA, , , ,29.63, 
14745,20101008,1551,11,CLR, ,10.00, , , ,71, ,21.7, ,56, ,13.1, ,42, ,5.6, , 35, ,13, ,260, ,24, ,29.26, ,5, ,005, ,29.63, ,AA, , , ,29.63, 
14745,20101008,1651,11,CLR, ,10.00, , , ,68, ,20.0, ,55, ,12.6, ,43, ,6.1, , 41, , 8, ,260, , , ,29.28, , , , , ,29.65, ,AA, , , ,29.65, 
14745,20101008,1751,11,CLR, ,10.00, , , ,60, ,15.6, ,52, ,11.2, ,45, ,7.2, , 58, , 7, ,030, , , ,29.31, , , , , ,29.68, ,AA, , , ,29.68, 
14745,20101008,1851,11,CLR, ,10.00, , , ,56, ,13.3, ,50, ,10.2, ,45, ,7.2, , 67, , 8, ,020, , , ,29.34, ,3, ,026, ,29.71, ,AA, , , ,29.71, 
